Season,Commentor page,Account Name,Time commented,Episode,Comment,Likes,yt-core-attributed-string 2,yt-core-attributed-string 3
1.0,https://www.youtube.com/@razz0rric106,@razz0rric106,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzUKsydvUoSIgk0Jtd4AaABAg,What an insightful & polite bloke,,Reply,
1.0,https://www.youtube.com/@cefflello861,@cefflello861,2 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxvIauqHZDToIKgc_h4AaABAg,"Dragon ;  What would you do if you don't raise the £175.000                    

Huw  : I will raise the £175.000 !
Took him 5 minutes to prove most of them wrong.  
2023 Wonderland net worth £220 million.",2,Reply,
1.0,https://www.youtube.com/@orietbardot1534,@orietbardot1534,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx_h3e3c6-OepU_bNZ4AaABAg,"Great stuff, well done Peter, great options you put before this young and oh so capable man. Looking forward to see this magazine on the shelves.",4,Reply,
1.0,https://www.youtube.com/@akhilshaji7302,@akhilshaji7302,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzykJpMWFkUleQsl-94AaABAg,Glad this is part of peter Jones' net worth,3,Reply,2 replies
1.0,https://www.youtube.com/@zoeyelh,@zoeyelh,5 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyyBXz3UgamXbCAOrF4AaABAg,why give it away in the title?,113,Reply,
1.0,https://www.youtube.com/@IslaSky007,@IslaSky007,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgydsGPDatNAMg0SdWB4AaABAg,"Oh well, don't need to watch it since the result is in the description.",3,Reply,8 replies
1.0,https://www.youtube.com/@adityapathak6648,@adityapathak6648,4 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwAIwq5EPb1MoR94Ud4AaABAg,It seems to me that Rachel was thirsty for this guy.,50,Reply,
1.0,https://www.youtube.com/@classicartfoundation639,@classicartfoundation639,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxZAarIJzU4vPPpd5J4AaABAg,I love watching Dragons Den whilst sitting on the bog curling out a huge monster for the U bend lol,5,Reply,6 replies
1.0,https://www.youtube.com/@leenasmiles,@leenasmiles,1 year ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzNHgV2jlOUzyc-LqJ4AaABAg,"Top Ten best Pitches,in DRAGON'S DEN History!!!!",1,Reply,
1.0,https://www.youtube.com/@tomqelectronica,@tomqelectronica,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwUS-ztnX1WSsFlZLd4AaABAg,peter went in hard and made that an astonishing deal,,Reply,
1.0,https://www.youtube.com/@adelezierler1547,@adelezierler1547,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxcVDoXoCY04F34Jg54AaABAg,"It'll be very interesting of the outcome of this magazine, and i wish both Peter Johns nd the young entrepreneur of the best of luck. Peter Jones has of course all the best connections on can imagine. I certainly will cross my fingers.",1,Reply,
1.0,https://www.youtube.com/@zhejiangzelda5309,@zhejiangzelda5309,3 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyW2jQ1s8JDZNFkuvJ4AaABAg,The guy is so smart and inspirational with his negotiations and presentations.,2,Reply,2 replies
1.0,https://www.youtube.com/@genyagalak9407,@genyagalak9407,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy-k573ow3GL_Oh0LF4AaABAg,"Well Done Peter,,, hope everything works out well. And Wonderland Magazine will be successful",,Reply,
1.0,https://www.youtube.com/@richardbrennan7288,@richardbrennan7288,2 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzG9MbNo-1gslrHz3B4AaABAg,Wow... I just saw how much of a success this magazine is and was... the company is worth around 220 mill...,,Reply,
1.0,https://www.youtube.com/@marty34534,@marty34534,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwpg1Lqvzk0VqZ8y0x4AaABAg,The movie market is saturated.  Why do you want to make a movie?,13,Reply,
1.0,https://www.youtube.com/@lnjbrooks,@lnjbrooks,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzRrctT1nkyzLJq9Dd4AaABAg,"Creator Huw Gwyther appeared in the den in the very first series way back in 2005, earning himself a £175,000 deal with Peter Jones, who took a 40% stake.

Thirteen years later and the fashion magazine is still going strong. Its latest cover star was none other than Kim Kardashian! They’ve also had Little Mix, Emma Watson, Taylor Swift and One Direction on the front cover.

Huw revealed earlier this year that Peter Jones is still a stakeholder in his magazine and that his Dragons’ Den experience was great. Huw clearly walked out of the den and into a wonderland with this magazine…",7,Reply,
1.0,https://www.youtube.com/@davet2825,@davet2825,2 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy8Oo5PQ8oJiTo4AbR4AaABAg,How hilarious it os when Doug says he doesn't think he'll be able to draw both women and men into the same magazine. If only you could see today's living mate.,1,Reply,
1.0,https://www.youtube.com/@briangerard2145,@briangerard2145,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx7pLRFIgoWfj-oZAt4AaABAg,A stylish version of Sheldon Cooper,1,Reply,
1.0,https://www.youtube.com/@tonyhartnett3376,@tonyhartnett3376,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxgd9mdnJGuxZgvV0B4AaABAg,"Well, Woodruff knows who the fool is now, doesn't he?",6,Reply,
1.0,https://www.youtube.com/@proudindian2030,@proudindian2030,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxX8aKfP9-CnmmD3l54AaABAg,They have 1 million followers on instagram. Seems to be a success,1,Reply,1 reply
1.0,https://www.youtube.com/@robthornton6288,@robthornton6288,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyjX6cXfP-lmkzo7dR4AaABAg,Serious question: Has Doug Richard invested in any business during his time in Dragon's Den?,5,Reply,
1.0,https://www.youtube.com/@vincentfiestada,@vincentfiestada,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxCm6WD7JTSL75U_JJ4AaABAg,Deborah looked very strange in Season 1.,72,Reply,2 replies
1.0,https://www.youtube.com/@GenDSta,@GenDSta,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy4LaLL_yU704Qp6rZ4AaABAg,forgot what the pitch was but hope this channel will upload the episode where all 5 of the dragons invested on one product,,Reply,5 replies
1.0,https://www.youtube.com/@unboxmuseumm,@unboxmuseumm,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwkpmIunroYqOjEtuV4AaABAg,Slap my buns and call me a burger.  Time for lunch,34,Reply,
1.0,https://www.youtube.com/@rooneye,@rooneye,4 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyOmvnyo-t88T65dz94AaABAg,"This magazine is still going today shockingly. I thought when I googled it I would find that it had gone out of business like most magazines these days, but nope it's still being printed. So it must have been doing really well. I have to admit I really don't get magazines like this. I just can't see why people buy these sort of general lifestyle mags like this. I can understand specific like hobby or niche interest magazines like computer/gaming mags, fashion, cooking etc. but stuff like this I just don't get the appeal at all.",4,Reply,1 reply
1.0,https://www.youtube.com/@MrZeldion,@MrZeldion,2 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyBwyZ3r8Fb8esZvip4AaABAg,"Just fyi, he started with total investment of £250,000 - The company now has a net worth of £225,000,000",1,Reply,1 reply
1.0,https://www.youtube.com/@jamesmayhew6615,@jamesmayhew6615,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxKzByrI73DiVczedp4AaABAg&pp=0gcJCSIANpG00pGi,As of 2021 Wonderland magazine has a worth of £220 million,1,Reply,
1.0,https://www.youtube.com/@evilspeak4015,@evilspeak4015,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwPFxuxTUnrNQUo-Oh4AaABAg,"""Hello dragon's, my names Poshy McPrivatelyEducated"".",2,Reply,
1.0,https://www.youtube.com/@getin3949,@getin3949,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwBMBMxEdy9YRychGd4AaABAg,Five pounds is a really good price for a top quality mag. That would be cheap here.,2,Reply,1 reply
1.0,https://www.youtube.com/@soroushm9820,@soroushm9820,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxXH_zW7QOEGY65jQh4AaABAg,the guy wants to create a published version of instagram,8,Reply,1 reply
1.0,https://www.youtube.com/@madsisak,@madsisak,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxUEQ3VyotfCHDj34J4AaABAg,£43.000.000 net worth in 2019... GG boyo,2,Reply,1 reply
1.0,https://www.youtube.com/@agrosyntrop,@agrosyntrop,4 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugyo59VRoe8NmovdZZ54AaABAg&pp=0gcJCSIANpG00pGi,Somebody should sell mr Woodrow a shaving implement to coppice the hedge on his chin. I like the voice of the man tough. Very comforting.,4,Reply,
1.0,https://www.youtube.com/@Brickcellent,@Brickcellent,5 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwYtSX-W-YFnggvjtB4AaABAg,-Duncan Bannatyne (probably),13,Reply,2 replies
1.0,https://www.youtube.com/@NOMNOMYUMYUMY,@NOMNOMYUMYUMY,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyoqPOOLNkxVbX7LLV4AaABAg,"""Your going to do something no-one has done before"" So if it's unique it's too risky and if it's been done before it's too saturated! Can't go right can ya",,Reply,1 reply
1.0,https://www.youtube.com/@vincentfiestada,@vincentfiestada,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxCm6WD7JTSL75U_JJ4AaABAg,Deborah looked very strange in Season 1.,72,Reply,
1.0,https://www.youtube.com/@dazsin,@dazsin,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxxFbgVWiuEloG0k8p4AaABAg&pp=0gcJCSIANpG00pGi,"Title spoiler alert!!

Next you'll be titling video's ""Jenny doesn't invest"" and completely spoil it",38,Reply,
1.0,https://www.youtube.com/@everythingeverywhere-r1c,@everythingeverywhere-r1c,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxa1kHtvRkb50HQsyJ4AaABAg,this guy looks like a vampire,7,Reply,1 reply
1.0,https://www.youtube.com/@TopsyTaiwo,@TopsyTaiwo,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw9m125ujiF0tA9BSt4AaABAg,Business still generating millions today,1,Reply,1 reply
1.0,https://www.youtube.com/@rhone81,@rhone81,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwEE5VopYKUYxs_BnZ4AaABAg,"If his idea was to start a comic, Doug would have invested.",,Reply,
1.0,https://www.youtube.com/@ElainaKendal,@ElainaKendal,2 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyB9jSiJM-bI5GMKgp4AaABAg,Its net worth is £220 million.,2,Reply,
1.0,https://www.youtube.com/@calvinthedestroyer,@calvinthedestroyer,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw_ao5HCB4Ljk9Cpx94AaABAg,2024: Whats a magazine?,1,Reply,
1.0,https://www.youtube.com/@konza02,@konza02,5 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxEeWdM_KHm1g6xKRB4AaABAg,"that jawline tho, dayum",8,Reply,1 reply
1.0,https://www.youtube.com/@ASXInvestor,@ASXInvestor,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxckM4IQmlVeraxowN4AaABAg,Don't need to watch this to know it wasn't Jenny who invested,7,Reply,
1.0,https://www.youtube.com/@mibrahim5215,@mibrahim5215,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwZRfY1FmSlqBnYGBl4AaABAg,"Naguib Sawiris is an Egyptian business man , his net worth is about $5bn and his family total net worth is about $12bn , I heard his brother was buying a 50% stake in Aston Villa club with an American investor. Probably he can pass by Peter Jones without even seeing him .",,Reply,
1.0,https://www.youtube.com/@frankrollins8171,@frankrollins8171,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwi7f-UZH2tZJ0Hik14AaABAg,He was 28 when this episode launched and in a few years he will be 50. Time flies,2,Reply,
1.0,https://www.youtube.com/@StephenBatty,@StephenBatty,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxVkv_WUzQtaNcehYF4AaABAg,"Ah yes magazines, they used to be made on parchment",1,Reply,3 replies
1.0,https://www.youtube.com/@gievents,@gievents,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxirGJS0JvNK4cohQZ4AaABAg,Jenny: I'm in...and for that reason I'm out,6,Reply,
1.0,https://www.youtube.com/@boneyarsebogman,@boneyarsebogman,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugwtil4LMoDN9EVV5gF4AaABAg,Peter Jones was a director for 5 years. Interesting. He eventually resigned in 2010.,11,Reply,
1.0,https://www.youtube.com/@BigWes95,@BigWes95,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzTTqvXVgUDyWD_Tld4AaABAg,Simon woodroffes sideburns disturb me,1,Reply,4 replies
1.0,https://www.youtube.com/@shamanicrevolution2204,@shamanicrevolution2204,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzBXTG63Vd76CUBS6J4AaABAg,Fantastic pitch,,Reply,
1.0,https://www.youtube.com/@jasperrowell4470,@jasperrowell4470,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxVYnfRDV2PVuDms_F4AaABAg,Hugh famously a good name for magazines,,Reply,
1.0,https://www.youtube.com/@jimstevens1487,@jimstevens1487,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwFErlheYfL3vdjuG54AaABAg,Does anyone know if Doug Richard has invested in anything??.What is he there for.,2,Reply,
1.0,https://www.youtube.com/@robmarrin6720,@robmarrin6720,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw7iWJP5HGJEC1OjIp4AaABAg,"New scientist,, I'm not a scientist but I like reading it nonetheless ️",3,Reply,
1.0,https://www.youtube.com/@flappospammo,@flappospammo,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzM5HKtS7Xs5TzbCeF4AaABAg,"Now it's redundant thanks to the internet , nice one",,Reply,
1.0,https://www.youtube.com/@carlosdeno,@carlosdeno,3 years ago (edited),https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzcRX9FcxoLvDf0mQt4AaABAg,"One thing for sure, Woodroffe and his sideburns won’t feature in Wonderland. His comment of investors who are fools, is now legendary over dinner around the world.",,Reply,
1.0,https://www.youtube.com/@ProfRoofs,@ProfRoofs,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxvOQNE-BvZtjYFZzp4AaABAg,Wonderland now has a revenue of 43 million and 67 employees. Peter still is a shareholder although I’m not sure at what percentage.  Watching Peter stay quiet the whole time and then offer the man a strategy to help out his friend coming along proved he was worth the deal. The other male Dragon’s just acted like grumpy old men.,4,Reply,
1.0,https://www.youtube.com/@bellagreen6660,@bellagreen6660,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwquDgZb9bf47DpvMF4AaABAg,"The automated writing from YouTube keep calling Peter ""pizza Jones""",,Reply,
1.0,https://www.youtube.com/@cupidstunt5270,@cupidstunt5270,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyWfu5dU9wHtRm18E94AaABAg,"Peter Jones is now majority shareholder, looks like Huw is no longer a director. Surprisingly healthy looking company - now publishes  three separate magazines each a few times a year. Dead tree media is still alive!",,Reply,1 reply
1.0,https://www.youtube.com/@ainsleyharriott2209,@ainsleyharriott2209,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw1BKVh4WUZ0KSEx5N4AaABAg,He smashed the pitch,,Reply,
1.0,https://www.youtube.com/@SYSTAAAAAM,@SYSTAAAAAM,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwkFkmFsSjKVmM-kuN4AaABAg,Damn peters a giant lol,2,Reply,
1.0,https://www.youtube.com/@SynthMusicWorld,@SynthMusicWorld,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxEKvOijmT08tJ1jc14AaABAg,"I know we joke about Jenny always saying that she's out, but honestly I don't think I have seen a clip yet here on YouTube where Duncan has said 'yes' to a pitch.",,Reply,
1.0,https://www.youtube.com/@leej-wp9ft,@leej-wp9ft,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxL16LULzW-ww560Ch4AaABAg,The first investor actually said 'I won't be the 4th fool to invest' but based on the muti million dollar business it became - you were a fool.,,Reply,
1.0,https://www.youtube.com/@Onbat123,@Onbat123,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyRKoCWnDphlQjKo0V4AaABAg,He’ll go far,,Reply,
1.0,https://www.youtube.com/@rinainlondon8,@rinainlondon8,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyvI6_F3XO6bAAdbvp4AaABAg,I love this show,,Reply,
1.0,https://www.youtube.com/@BonnyLight-m5o,@BonnyLight-m5o,8 months ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzIInZ9Ti6nKjJ45F14AaABAg,"My great great great great grandmother invented the alphabet, so this is interesting.",,Reply,
1.0,https://www.youtube.com/@godlyshadow7053,@godlyshadow7053,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugw5fJxtx5oI0DpJxF14AaABAg,"while this man is publishing magazines, dave is out their somewhere.....",2,Reply,
1.0,https://www.youtube.com/@Lukern89-k6i,@Lukern89-k6i,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz588MDpmUOqsSoCgp4AaABAg,I didn't know Jimmy Fallon had grown a five oclock shadow,5,Reply,3 replies
1.0,https://www.youtube.com/@eliseford5824,@eliseford5824,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz02fwDl5_hRTkWLiJ4AaABAg,He presented really well and Iiked him the others were just haters,,Reply,
1.0,https://www.youtube.com/@operator6471,@operator6471,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwMD2WS--l_8Kb8Y_94AaABAg,I don't think trade marks are Peter Jones forte. He has made some clunker comments in another situation.,2,Reply,
1.0,https://www.youtube.com/@gemmameek3654,@gemmameek3654,3 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxDi5-NL8eZANG3agd4AaABAg,They’re slating him so much here.. and now they’ve had everyone from Kim Kardashian to Taylor Swift on the cover,,Reply,
1.0,https://www.youtube.com/@-Legacy,@-Legacy,2 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyOVf_y5IROoj0fjMZ4AaABAg&pp=0gcJCSIANpG00pGi,I think Duncan said that to give him fire,,Reply,
1.0,https://www.youtube.com/@Troublenut,@Troublenut,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzLF2c1uN6zpD8Y5n94AaABAg,3,6,Reply,
1.0,https://www.youtube.com/@brettsinclair6802,@brettsinclair6802,4 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy9tieqMEzcwly6Ygp4AaABAg,This guy is probably wealthier than the ginger one now,1,Reply,
1.0,https://www.youtube.com/@randomcommenter6825,@randomcommenter6825,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugzya6YxCY5zxvVHCah4AaABAg,I’m surprised this worked. The market is oversaturated with fashion magazines. I wouldn’t have invested and I wouldn’t have regretted it,2,Reply,1 reply
1.0,https://www.youtube.com/@ZevMeth_originaljewishmusic,@ZevMeth_originaljewishmusic,5 years ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzxoH2NF8I8DAAQ7G54AaABAg,Did anyone notice he kept on averting his gaze?,2,Reply,
1.0,https://www.youtube.com/@leej-wp9ft,@leej-wp9ft,1 year ago,https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxL16LULzW-ww560Ch4AaABAg,The first investor actually said 'I won't be the 4th fool to invest' but based on the muti million dollar business it became - you were a fool.,,Reply,3 replies
