"yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","style-scope src"
"https://www.youtube.com/@Luisvarelaaa","@Luisvarelaaa","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxYxx9icgDk9MwvhLh4AaABAg","There is no need for these ""shock"" headlines - you drop a dragons den video, we will watch. Calm down","54","https://yt3.ggpht.com/ytc/AIdro_lJGnwiJfbsTICt1QEQHCMFtQ0-b94v7vi3A7yl9zM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Xposthmous","@Xposthmous","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyyg-AVVB0hgVEgju54AaABAg","He's 59 years old? I thought he was at least 70.","10","https://yt3.ggpht.com/ytc/AIdro_nsRLTZ21PA2BK_xkBJBBML8H4TgxW2arGn0UIGtroTkIw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@synthdude","@synthdude","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgydQuwG5pdquJNOhqx4AaABAg","Music supervisor - it's the brass band version of the Dvořák that was used in the Hovis ad (and from then on synonymous with the north of the olden days)","8","https://yt3.ggpht.com/ytc/AIdro_n30Gpk_8PdLNygpoRZki_19qzkplopGbRTWQUAtribww=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ducks7015","@ducks7015","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwGLyYrKP5W6fs-pPJ4AaABAg","Im 20 seconds in and I already love this old man. I just want to sit down and hear him talk about 5 centuries ago","7","https://yt3.ggpht.com/ytc/AIdro_kJnt5XqI2sAXXPukZKxCUR3FbSGp4BwAKncDqDbp1XgQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@georgenicolaou5646","@georgenicolaou5646","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxdsiR49Fu8GIH7Jed4AaABAg","Jenny: For that reason I'm out","18","https://yt3.ggpht.com/ytc/AIdro_nhZq1YThhFdTVlirSfrqWpebh1eCo4Z4YpWghjwl56z0Q=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@RIOMAN-","@RIOMAN-","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwKlyDxoIaJjb9mdzl4AaABAg","Ive rewatched this pitch at least 5 times, by far my favourite entrepreneur that's been on the show","13","https://yt3.ggpht.com/Z4DI3TQtNtU0fAxtnv3HEWntS4yH-9smx9q9s7iniyW0ub2D16o88EE7DVZUu5ljbPmaVtde1w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@anibaldk","@anibaldk","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxjIpR7CkyifU1SiUV4AaABAg","For once, I have to agree with the investors here: This guy should be THE pie bakery in whichever city he resides.
His personal touch would be so lost if it became a mass production product.","93","https://yt3.ggpht.com/ytc/AIdro_lYXM-89PSe8B0VHX-iFsdrdqLuj6AS2r5sDSVaaxk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Trumpmore","@Trumpmore","3 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzVi4swE9I8exLZQdt4AaABAg&pp=0gcJCSIANpG00pGi","Truly baffling. Could see a big market for this. 

People would pay a premium, instead of dog food pasties from greggs.","2",""
"https://www.youtube.com/@stupidpdj","@stupidpdj","8 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxwWUS6j0eYIrrwygl4AaABAg","""Do you have any cheese at all?""  ""No.""","",""
"https://www.youtube.com/@KnowThyFuture","@KnowThyFuture","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz6OWGU7GB4-W8z9MB4AaABAg","Did he literally say in the end that he wants to take Jenny OUT?","8",""
"https://www.youtube.com/@kennethwjjones","@kennethwjjones","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgynnhlI75__LG5MX4p4AaABAg","What a lovely guy.","5",""
"https://www.youtube.com/@jeniferallan6693","@jeniferallan6693","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxlNTkPBgp8Ccu0Sk54AaABAg","There's a man who acts older than he is","1",""
"https://www.youtube.com/@indefatigable8722","@indefatigable8722","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwmsLK77MgaRvEGGxh4AaABAg","Rocky: Thank you dragons.
Jenny: Go Rocky!","3",""
"https://www.youtube.com/@rodeostrip","@rodeostrip","8 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxgHhYjNgMs3qdmmC14AaABAg","""Beauty is in the pie of the beholder.""","",""
"https://www.youtube.com/@tictagtube","@tictagtube","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxqY7l3JHosbE08k5Z4AaABAg","Wasn't Harry Ramsden's fish'n'chips a local artisan business before its explosive growth? I'd love to see these in Tesco. I actually want a breakfast pie right now!","2",""
"https://www.youtube.com/@zacharywright1196","@zacharywright1196","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxSDqFLu_I-cGwclQl4AaABAg","What a gent. I'd give him all of my money","3",""
"https://www.youtube.com/@kelador80","@kelador80","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyXSinF-rsUFPMjdgR4AaABAg","When it all rests on Jenny Campbell. Ooph that hurt my soul","10",""
"https://www.youtube.com/@kropchik","@kropchik","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw9bkbBedfsSkb8pup4AaABAg","What a wonderful character!
Worth all success!","2",""
"https://www.youtube.com/@martinrooney6883","@martinrooney6883","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxTdftVVfh1BnEuZEl4AaABAg","He didn't get an investment, but I reckon an investor from the outside will watch this, be attracted by his charisma and then make him an offer","6",""
"https://www.youtube.com/@kdmc40","@kdmc40","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzBypXjF9kNxr-Gmup4AaABAg","This is exactly the type of business that should be kept small. If he could make 1000 pies a day, they would all sell. There's people in Cornwall doing this with Pasties and sending them all over the  would be a much easier life and he would get his wish of being known all over the country.","1",""
"https://www.youtube.com/@4s-ter","@4s-ter","1 year ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxMBIWG85G_EKFjA4h4AaABAg","I was really pulling for this guy. What a sweet man.","",""
"https://www.youtube.com/@stupidpdj","@stupidpdj","8 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxwWUS6j0eYIrrwygl4AaABAg","""Do you have any cheese at all?""  ""No.""","","https://yt3.ggpht.com/hfUhzZGj4kwsxl0qDin_tb7jrlFJ83sT8cVbneitza8uyNXMgv-0OZie2DDc-mM_dY0xBcHI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@KnowThyFuture","@KnowThyFuture","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz6OWGU7GB4-W8z9MB4AaABAg","Did he literally say in the end that he wants to take Jenny OUT?","8","https://yt3.ggpht.com/C42z-B54O0DdhPjqnf0bO6nNa8xca4egtYmCCe-mxKKXmwdNaL3k_0PvQO7ftSoVVMHjmzFoEA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@kennethwjjones","@kennethwjjones","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgynnhlI75__LG5MX4p4AaABAg","What a lovely guy.","5","https://yt3.ggpht.com/ytc/AIdro_mpiqeargVYWDZA09oZpqo3hSAEhE8h9BpBQIapkYs=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@jeniferallan6693","@jeniferallan6693","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxlNTkPBgp8Ccu0Sk54AaABAg","There's a man who acts older than he is","1","https://yt3.ggpht.com/ytc/AIdro_kOs7M3wxqaR-in_RHtay7WHvGbJPntuymmCIbuizRC9w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@indefatigable8722","@indefatigable8722","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwmsLK77MgaRvEGGxh4AaABAg","Rocky: Thank you dragons.
Jenny: Go Rocky!","3","https://yt3.ggpht.com/ytc/AIdro_k7O-ED6z0mC62d22bTTeWD5JsbHg5AmxHidC1jOh792-8=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@rodeostrip","@rodeostrip","8 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxgHhYjNgMs3qdmmC14AaABAg","""Beauty is in the pie of the beholder.""","","https://yt3.ggpht.com/ytc/AIdro_nD7vJJRRwN2cjBVcOfPWEkEW5qjSBcZoRgMNJaYCBil5HTvfwaJpmaUR7m58AWVSrDwA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tictagtube","@tictagtube","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxqY7l3JHosbE08k5Z4AaABAg","Wasn't Harry Ramsden's fish'n'chips a local artisan business before its explosive growth? I'd love to see these in Tesco. I actually want a breakfast pie right now!","2","https://yt3.ggpht.com/GcRWDjAYA_n3NGLPnXc3v-Ab_6WUZjOvDewSvBl6CQ_NeVujL763K0zgh87bbORbJ3OcSuIdVg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@zacharywright1196","@zacharywright1196","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxSDqFLu_I-cGwclQl4AaABAg","What a gent. I'd give him all of my money","3","https://yt3.ggpht.com/ytc/AIdro_noA7Dye-u4Q2Ml80wzb8RSbr9qtef1Ig989go8WvmS5rg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@kropchik","@kropchik","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw9bkbBedfsSkb8pup4AaABAg","What a wonderful character!
Worth all success!","2","https://yt3.ggpht.com/ytc/AIdro_kau_NvVZil1ZCsCVvZgM5e06jgdsryMsmN1p2BljiukyI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@martinrooney6883","@martinrooney6883","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxTdftVVfh1BnEuZEl4AaABAg","He didn't get an investment, but I reckon an investor from the outside will watch this, be attracted by his charisma and then make him an offer","6","https://yt3.ggpht.com/JF527mCx3TBu6A1klb6uti6fsZ3a-w1sq5Qfa0Ck84lf_A0EmwnEjvzqPkhDbJGF6Lo-OrUCkA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@kdmc40","@kdmc40","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzBypXjF9kNxr-Gmup4AaABAg","This is exactly the type of business that should be kept small. If he could make 1000 pies a day, they would all sell. There's people in Cornwall doing this with Pasties and sending them all over the  would be a much easier life and he would get his wish of being known all over the country.","1","https://yt3.ggpht.com/ytc/AIdro_m_lpq2Kyk_2E0tZzY3OBoqTbDCx_qlh75n5xl5n5I=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@4s-ter","@4s-ter","1 year ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxMBIWG85G_EKFjA4h4AaABAg","I was really pulling for this guy. What a sweet man.","","https://yt3.ggpht.com/GL3SumP0mV3C1wM3OGy91DPNe5Zj3setC40pP4LSq3JPV6bx-OtZBadUIG4uCLVRcMTSi0BKJg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@alexanderrobertnewby","@alexanderrobertnewby","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxX9dXlABR06uKR4IR4AaABAg","You know your fucked when your last dragon is Jenny","","https://yt3.ggpht.com/ytc/AIdro_lWQVENlJQWSRqzz9ffmbr6RNMc8EEtL3CigFGjrHQudyo=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@oluwanifemiojo7302","@oluwanifemiojo7302","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgygnxC4ftJ0ic7mKjd4AaABAg","I haven't started watching yet, but I know Jenny is out.
May our life-line not be in the hands of someone like Jenny","7","https://yt3.ggpht.com/ytc/AIdro_mUA5s3Lhr69pex5Dxt7dhMeNdStzkLqord_9Hco1u0Og=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MushroomMamaa","@MushroomMamaa","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw77TzhlYQ8QIENpE54AaABAg","English accents vary so much it’s crazy. I can barely understand some of it, i loved it and now i couldn’t picture him speaking any other way. he embodies that accent for me lol i’m American though so what do i know.","1","https://yt3.ggpht.com/RGplCnxZCXhewwcatSdpXzspqj9-VPpPHeDoGRLXj3yjpZhq7gTPkrgsCYzTq7RP-cBoNbxKZw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@cgtnetwork","@cgtnetwork","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgydYj2G0pVKLmaZGlN4AaABAg","That man is an absolute gent and his pies look great.","1","https://yt3.ggpht.com/qwDHl5csp6gcvKgZBdKBWZiwrgtu3wega2_eeQDbw0E_IVWK1jx0gZqSw2nfO6H_j79cFUqb3w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@TheMadTatter","@TheMadTatter","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw8kdQwEjgPdwLLitl4AaABAg","Narrator: ""...Rocky's hopes of making big dough from baking now rest solely with fellow Northerner Jenny Campbell""

Rocky: ""I'll get me coat""","1","https://yt3.ggpht.com/ytc/AIdro_n5pR3f2mLzEv4XhdKscjQiWAlbKQE0bZAn2T5cxpJi6Q=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@redblade8160","@redblade8160","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwC1GSyv99YaKlpMYp4AaABAg","His ambition to make a business from selling pies is all ""pie in the sky""!","","https://yt3.ggpht.com/ytc/AIdro_mmzs1Rx-8Hm6O-7WpANG6bXmMPGi8KVhjR8-wNtDka9E4=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@garyhopper819","@garyhopper819","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyEPOQFCoiBJwCoZ2d4AaABAg","Dr Jekyll Mr pie","3","https://yt3.ggpht.com/ytc/AIdro_kD5JfYj9UH-MpfmX90DFAVnLDCJiKcco8nzL3zrk4_rU8=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@drshreenie","@drshreenie","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy_NnMkOlP7Ccqnn3J4AaABAg","One thing that could really sell and has a multiplier effect is his charm and recepies that can be broadcasted..so If i had it, i'd invest for a 60 percent of half of what he asked, and scale down his plan, and try to add a regular TV show hosting him","1","https://yt3.ggpht.com/ytc/AIdro_mrbxNh7xgbrh9vELftkWseCWwGJmXmU9e023gSiTuJSkY=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@alexgallardo9306","@alexgallardo9306","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx1tEtH1U2gXEOPejZ4AaABAg","Rockys's pie is the proper pie!","",""
"https://www.youtube.com/@bbomber2299","@bbomber2299","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzBnoxWyp8ukzctVr54AaABAg&pp=0gcJCSIANpG00pGi","He's like the Fred dibnah of pies","1",""
"https://www.youtube.com/@Argumemnon","@Argumemnon","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyh6I0hJ0bFyH4fwnp4AaABAg","""Beauty it seems, is in the pie of the beholder.""
Gods, someone put a muzzle on that man.","",""
"https://www.youtube.com/@netweed09","@netweed09","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzofHom9lnbiMkgn8J4AaABAg","I, just felt so sad at the end. That felt merciless, especially with the top down view in the lift. Hope he did well afterward","2",""
"https://www.youtube.com/@daisiesofdoom","@daisiesofdoom","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwyNsslU_utcv8wFfJ4AaABAg","That's the first episode where a lot of things said went over my head because of the dialect.","",""
"https://www.youtube.com/@ghosttoast2073","@ghosttoast2073","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxMQC9pb0wtLv4Rdfh4AaABAg","Haha thought my Spotify was playing, very surprised to hear the lovely largo from Dvorak 9th in here","",""
"https://www.youtube.com/@axgarcia5654","@axgarcia5654","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzIOvOTPyjo0z5od7l4AaABAg","Rocky you are a hell of a gentleman, but just to watch the dragon faces i just laught my head off. You are the best. Carry on man.","2",""
"https://www.youtube.com/@cookiedude467","@cookiedude467","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyRf_4STPj8YE2bCuh4AaABAg","Mr lazy eye is a sucker for a pie pun","",""
"https://www.youtube.com/@MrSunset91","@MrSunset91","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyiY1iR0WS8fWobOut4AaABAg","and now im hungry","7",""
"https://www.youtube.com/@Hulks92","@Hulks92","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxfpHKBd7q2-1Ubetp4AaABAg","‘A long face on the man behind the short crust’ is probably the best of Evan’s puns that I’ve heard haha","",""
"https://www.youtube.com/@dailyfails2472","@dailyfails2472","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyzaf013Vneiz5f9Kx4AaABAg","Was rooting for him more than anyone else av seen before. Genuine and passionate","1",""
"https://www.youtube.com/@NullifidianYT","@NullifidianYT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwREPe0nMYQQHCOdBl4AaABAg","Dam, he stepped down due to health. I'm sure he will get better.","",""
"https://www.youtube.com/@alexgallardo9306","@alexgallardo9306","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx1tEtH1U2gXEOPejZ4AaABAg","Rockys's pie is the proper pie!","","https://yt3.ggpht.com/ytc/AIdro_mqM7D7_nvzFbMm72ivmZ9igo3WnifqKfH3jt98THd94oo=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@bbomber2299","@bbomber2299","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzBnoxWyp8ukzctVr54AaABAg&pp=0gcJCSIANpG00pGi","He's like the Fred dibnah of pies","1","https://yt3.ggpht.com/ytc/AIdro_l93DUkbMRLXptmvO_BFyIsXPkRtKjrfBsBOIwc1FU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Argumemnon","@Argumemnon","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyh6I0hJ0bFyH4fwnp4AaABAg","""Beauty it seems, is in the pie of the beholder.""
Gods, someone put a muzzle on that man.","","https://yt3.ggpht.com/D-bCdvrw6qXfVlqdzcsheXCpgB5PAIYi-_iV-lmD3gikWyxs8ZqFsLgj98JsvJal7UZvNdHqYA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@netweed09","@netweed09","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzofHom9lnbiMkgn8J4AaABAg","I, just felt so sad at the end. That felt merciless, especially with the top down view in the lift. Hope he did well afterward","2","https://yt3.ggpht.com/ytc/AIdro_nDNT9Z6cdpGJhaqCrtquUT4KRrbND4gOUuHipvWeoviz--=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@daisiesofdoom","@daisiesofdoom","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwyNsslU_utcv8wFfJ4AaABAg","That's the first episode where a lot of things said went over my head because of the dialect.","","https://yt3.ggpht.com/ytc/AIdro_nKLXdz2YDzEI6XOVM_qr7176-9IuHDADMXj0tbG1Ul710=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ghosttoast2073","@ghosttoast2073","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxMQC9pb0wtLv4Rdfh4AaABAg","Haha thought my Spotify was playing, very surprised to hear the lovely largo from Dvorak 9th in here","","https://yt3.ggpht.com/ytc/AIdro_mC7-tUhFwTLSTa5B7idKaptnr92mO7Rh1vLsF1IPVY5w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@axgarcia5654","@axgarcia5654","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzIOvOTPyjo0z5od7l4AaABAg","Rocky you are a hell of a gentleman, but just to watch the dragon faces i just laught my head off. You are the best. Carry on man.","2","https://yt3.ggpht.com/ds_UfgnKE-P-OFSvgZU6kKAIDKlYbuwwCzatOLQK5y_9YyTTjRaUgtuLWMu_dSvsyLwu9NC_hZQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@cookiedude467","@cookiedude467","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyRf_4STPj8YE2bCuh4AaABAg","Mr lazy eye is a sucker for a pie pun","","https://yt3.ggpht.com/ytc/AIdro_lTM72wf_ew6xmMa5QW-nm29WTqBJvsGMiM0Ozdsm8Qeg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MrSunset91","@MrSunset91","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyiY1iR0WS8fWobOut4AaABAg","and now im hungry","7","https://yt3.ggpht.com/ytc/AIdro_nlMThaoJTBh2KOZ7JeLhAnBsU8j7GqFFudjPerniE=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Hulks92","@Hulks92","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxfpHKBd7q2-1Ubetp4AaABAg","‘A long face on the man behind the short crust’ is probably the best of Evan’s puns that I’ve heard haha","","https://yt3.ggpht.com/ytc/AIdro_nn6lDHnXP5F4kfDWPxhTN69zHVqieiu-1_u8X6vZSjoss=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@dailyfails2472","@dailyfails2472","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugyzaf013Vneiz5f9Kx4AaABAg","Was rooting for him more than anyone else av seen before. Genuine and passionate","1","https://yt3.ggpht.com/ytc/AIdro_nbP_AcSi4h_BctqyVeyMewVS9-L5Ac03R5vhzS-hEJo6g=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@NullifidianYT","@NullifidianYT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwREPe0nMYQQHCOdBl4AaABAg","Dam, he stepped down due to health. I'm sure he will get better.","","https://yt3.ggpht.com/2EEhuMuYHL4fgr4OJdT0MpCpEavlvzDU8TmSrewHAQ37FwEQCYF4mE1ms7e4YtPEP8u551BihA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@JM-cw1er","@JM-cw1er","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwXgNYE52ZbYTbLcdN4AaABAg","Say aye to a mammies pie","","https://yt3.ggpht.com/ytc/AIdro_l-3iIn_ti8mS4HZGEvn8fFf9GSqz1s1tDGv1ZBNAATThI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tdaveniii","@tdaveniii","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxW8-dpMlzWx7ysrAF4AaABAg","Just here for the ""Jenny. . . 'I'm out' jokes. . . ""","","https://yt3.ggpht.com/ytc/AIdro_kAXnHik_RdtgfvDbjcKE69GYv-fxL32oZ2BdC5ClI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@bobbydukes5407","@bobbydukes5407","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy3zz_OQHK40VjCPk14AaABAg","I bet those pies taste bloody lovely","","https://yt3.ggpht.com/ytc/AIdro_kShvlHVhzLfRoNbFiHqbryilxY_oGvabltsWbbAgA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@39zack","@39zack","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwHNNtIN-QL1ke6u9Z4AaABAg","Rocky must be the Colonel Sanders of pies :D","","https://yt3.ggpht.com/ytc/AIdro_kLpml2ZXJIESeZ8-2yxJQL1JkTUNXQaWfWPJkUi8k=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@bobbydukes5407","@bobbydukes5407","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy7WTkGrT-Rx8Choz54AaABAg","I can’t believe he said he’s 59. Honestly, the man comes across as being about 30 years senior to that.","","https://yt3.ggpht.com/ytc/AIdro_kShvlHVhzLfRoNbFiHqbryilxY_oGvabltsWbbAgA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@AlTheRelic","@AlTheRelic","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyncScSq9i-8LKmLsB4AaABAg","The narrator should have said 4 Dragons have walked away from any deal and Rocky's hopes of making big dough from baking are now 100 percent officially over because only his fellow Northerner Jenny Campbell is left.","1","https://yt3.ggpht.com/_RI0AyYEHWhfSLFIUu6Q3pfG72a68VAdoxpfqPuzS99vprkDExuoR6N15g-fREd7-kzJ6Cn6=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@gtaveditorvids6776","@gtaveditorvids6776","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxjs3v3RiVz8_hRWqZ4AaABAg&pp=0gcJCSIANpG00pGi","GOOD LAD  He should open a pie shop in London...","1","https://yt3.ggpht.com/ytc/AIdro_kU01MA__ZrVwnk_8Rsu159AaRu-f54gFXUS_8ulI6ZWg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@nanda_8","@nanda_8","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyZFaA1UITVDBkwV7B4AaABAg","Such a wholesome guy","",""
"https://www.youtube.com/@kingk2405","@kingk2405","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwfI3tvyW2hhSfHLMN4AaABAg","In France we call them pâté croute .","",""
"https://www.youtube.com/@gerardkeaveny9979","@gerardkeaveny9979","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxkLyd4pHPoujrYimx4AaABAg","Offices in London would make sense","1",""
